text,clique_id,index,v,e,group_id
berlitz_HistoryDublin-hepple_clean,1,global,0,0,1
berlitz_HistoryDublin-hepple_clean,2,global,0.2727272727272727,2.802690582959641e-4,2
berlitz_HistoryDublin-hepple_clean,3,global,0.5833333333333334,3.6429872495446266e-4,3
berlitz_HistoryDublin-hepple_clean,4,global,0.75,0,4
berlitz_HistoryDublin-hepple_clean,5,global,0.6,6.377551020408163e-4,5
berlitz_HistoryDublin-hepple_clean,6,global,0.4,3.707823507601038e-4,6
berlitz_HistoryDublin-hepple_clean,7,global,0.375,3.980099502487562e-4,7
berlitz_HistoryDublin-hepple_clean,8,global,0.8333333333333334,9.124087591240876e-4,8
berlitz_HistoryDublin-hepple_clean,9,global,0.4615384615384616,5.898313082458417e-4,9
berlitz_HistoryDublin-hepple_clean,10,global,0,0.01153846153846153,10
berlitz_HistoryDublin-hepple_clean,11,global,0.4166666666666667,8.35421888053467e-4,11
berlitz_HistoryDublin-hepple_clean,12,global,0.3333333333333333,8.333333333333334e-4,12
berlitz_HistoryDublin-hepple_clean,13,global,0.2727272727272727,5.165289256198347e-4,13
berlitz_HistoryDublin-hepple_clean,14,global,0.25,0,14
berlitz_HistoryDublin-hepple_clean,15,global,0.2857142857142857,7.672634271099745e-4,15
berlitz_HistoryDublin-hepple_clean,16,global,0.5,0.00185185185185185,16
berlitz_HistoryDublin-hepple_clean,17,global,0.4166666666666667,0,17
berlitz_HistoryDublin-hepple_clean,18,global,0.3636363636363637,3.361344537815126e-4,18
berlitz_HistoryDublin-hepple_clean,19,global,0.4444444444444444,4.5871559633027525e-4,19
berlitz_HistoryDublin-hepple_clean,20,global,0.5555555555555556,0,20
berlitz_HistoryDublin-hepple_clean,1,local,0,0,1
berlitz_HistoryDublin-hepple_clean,2,local,0,0,2
berlitz_HistoryDublin-hepple_clean,3,local,0,0,3
berlitz_HistoryDublin-hepple_clean,4,local,0.08333333333333333,0,4
berlitz_HistoryDublin-hepple_clean,5,local,0.1,0,5
berlitz_HistoryDublin-hepple_clean,6,local,0,0,6
berlitz_HistoryDublin-hepple_clean,7,local,0.125,0,7
berlitz_HistoryDublin-hepple_clean,8,local,0.16666666666666666,0,8
berlitz_HistoryDublin-hepple_clean,9,local,0.2307692307692308,0,9
berlitz_HistoryDublin-hepple_clean,10,local,0.15384615384615383,0,10
berlitz_HistoryDublin-hepple_clean,11,local,0,0,11
berlitz_HistoryDublin-hepple_clean,12,local,0.16666666666666666,0,12
berlitz_HistoryDublin-hepple_clean,13,local,0,0,13
berlitz_HistoryDublin-hepple_clean,14,local,0,0,14
berlitz_HistoryDublin-hepple_clean,15,local,0,0,15
berlitz_HistoryDublin-hepple_clean,16,local,0.25,0.01388888888888888,16
berlitz_HistoryDublin-hepple_clean,17,local,0.08333333333333333,0,17
berlitz_HistoryDublin-hepple_clean,18,local,0.09090909090909093,0.00909090909090909,18
berlitz_HistoryDublin-hepple_clean,19,local,0,0,19
berlitz_HistoryDublin-hepple_clean,20,local,0,0,20
