text,clique_id,index,v,e,group_id
berlitz_HistoryFWI-hepple_clean,1,global,0,0,1
berlitz_HistoryFWI-hepple_clean,2,global,0.4,0.00340136054421768,2
berlitz_HistoryFWI-hepple_clean,3,global,0.5263157894736842,6.734006734006734e-4,3
berlitz_HistoryFWI-hepple_clean,4,global,0.5,0.00168776371308016,4
berlitz_HistoryFWI-hepple_clean,5,global,0.75,0,5
berlitz_HistoryFWI-hepple_clean,6,global,0.5714285714285714,1.5760441292356187e-4,6
berlitz_HistoryFWI-hepple_clean,7,global,0.5,2.774694783573807e-4,7
berlitz_HistoryFWI-hepple_clean,8,global,0.375,1.8975332068311195e-4,8
berlitz_HistoryFWI-hepple_clean,9,global,0.6,4.233700254022015e-4,9
berlitz_HistoryFWI-hepple_clean,10,global,0.125,0.01785714285714285,10
berlitz_HistoryFWI-hepple_clean,11,global,0.5,0.00485436893203883,11
berlitz_HistoryFWI-hepple_clean,12,global,0.16666666666666666,0.0037037037037037,12
berlitz_HistoryFWI-hepple_clean,13,global,0.16666666666666666,5.952380952380953e-4,13
berlitz_HistoryFWI-hepple_clean,14,global,0.2352941176470588,0.00119260584376863,14
berlitz_HistoryFWI-hepple_clean,15,global,0.1111111111111111,0,15
berlitz_HistoryFWI-hepple_clean,16,global,0.14285714285714285,0.00106157112526539,16
berlitz_HistoryFWI-hepple_clean,17,global,0.2727272727272727,0.00147058823529411,17
berlitz_HistoryFWI-hepple_clean,18,global,0.25,0.00182149362477231,18
berlitz_HistoryFWI-hepple_clean,19,global,0.2,6.720430107526882e-4,19
berlitz_HistoryFWI-hepple_clean,20,global,0.4782608695652174,4.3402777777777775e-4,20
berlitz_HistoryFWI-hepple_clean,21,global,0.5,4.62962962962963e-4,21
berlitz_HistoryFWI-hepple_clean,22,global,0.4444444444444444,0.00165289256198347,22
berlitz_HistoryFWI-hepple_clean,23,global,0.2,0,23
berlitz_HistoryFWI-hepple_clean,24,global,0.3684210526315789,6.459948320413437e-4,24
berlitz_HistoryFWI-hepple_clean,25,global,0.3636363636363637,0.0010204081632653,25
berlitz_HistoryFWI-hepple_clean,26,global,0.25,0.00114155251141552,26
berlitz_HistoryFWI-hepple_clean,27,global,0.18181818181818185,0.00109289617486338,27
berlitz_HistoryFWI-hepple_clean,28,global,0.3,0.00136054421768707,28
berlitz_HistoryFWI-hepple_clean,29,global,0.25,6.837606837606838e-4,29
berlitz_HistoryFWI-hepple_clean,30,global,0.25,9.363295880149812e-4,30
berlitz_HistoryFWI-hepple_clean,31,global,0.5,0.00109289617486338,31
berlitz_HistoryFWI-hepple_clean,32,global,0.2307692307692308,2.6455026455026457e-4,32
berlitz_HistoryFWI-hepple_clean,33,global,0.625,8.56898029134533e-4,33
berlitz_HistoryFWI-hepple_clean,34,global,0.06666666666666667,1.7812611328820805e-4,34
berlitz_HistoryFWI-hepple_clean,35,global,0.3636363636363637,0.00103770321687997,35
berlitz_HistoryFWI-hepple_clean,36,global,0.5,0.001357312521208,36
berlitz_HistoryFWI-hepple_clean,37,global,0.38461538461538464,0.0011441647597254,37
berlitz_HistoryFWI-hepple_clean,38,global,0.5384615384615384,0.00111607142857142,38
berlitz_HistoryFWI-hepple_clean,39,global,0.4545454545454546,0.00107991360691144,39
berlitz_HistoryFWI-hepple_clean,40,global,0.5555555555555556,5.165289256198347e-4,40
berlitz_HistoryFWI-hepple_clean,41,global,0.3333333333333333,0.00101214574898785,41
berlitz_HistoryFWI-hepple_clean,42,global,0.5,8.520306731042318e-4,42
berlitz_HistoryFWI-hepple_clean,43,global,0,0,43
berlitz_HistoryFWI-hepple_clean,44,global,0.5384615384615384,0,44
berlitz_HistoryFWI-hepple_clean,45,global,0.2222222222222222,0.00132766861391396,45
berlitz_HistoryFWI-hepple_clean,46,global,0.5,6.105006105006105e-4,46
berlitz_HistoryFWI-hepple_clean,47,global,0.5789473684210527,4.5955882352941176e-4,47
berlitz_HistoryFWI-hepple_clean,48,global,0.6666666666666666,0.00106382978723404,48
berlitz_HistoryFWI-hepple_clean,49,global,0.42857142857142855,2.144082332761578e-4,49
berlitz_HistoryFWI-hepple_clean,50,global,0.625,5.537098560354374e-4,50
berlitz_HistoryFWI-hepple_clean,1,local,0,0,1
berlitz_HistoryFWI-hepple_clean,2,local,0,0.02222222222222222,2
berlitz_HistoryFWI-hepple_clean,3,local,0,0.02105263157894736,3
berlitz_HistoryFWI-hepple_clean,4,local,0.1,0,4
berlitz_HistoryFWI-hepple_clean,5,local,0,0,5
berlitz_HistoryFWI-hepple_clean,6,local,0.04761904761904761,0.01666666666666666,6
berlitz_HistoryFWI-hepple_clean,7,local,0.125,0,7
berlitz_HistoryFWI-hepple_clean,8,local,0,0,8
berlitz_HistoryFWI-hepple_clean,9,local,0,0,9
berlitz_HistoryFWI-hepple_clean,10,local,0,0,10
berlitz_HistoryFWI-hepple_clean,11,local,0,0,11
